timestamp,speed,distance,stay,x1sim,y1sim,x2sim,y2sim,nn_pred_x,nn_pred_y,svr_pred_x,svr_pred_y
1/1/2019 0:23:05,0,4,144000000,32829.4,4479,32832,4478.3,32815.98,4476.265,32500.93901,4467.827763
1/1/2019 0:23:07,11,15,4.909090864,33424.5,4611.3,33434.9,4609.2,33416.332,4604.426,33190.09958,4657.043346
1/1/2019 0:23:14,1,5,17.9999982,33918.1,3840.8,33914.2,3841.5,33898.418,3838.2778,33768.87281,3912.899855
1/1/2019 0:23:16,18,3,0.599999997,33452.3,4484.3,33451,4483.2,33444.45,4481.3833,33175.9215,4524.07584
1/1/2019 0:23:19,24,6,0.899999996,31923.8,4804.1,31921.2,4805.9,31907.406,4801.6743,31788.90243,4794.203374
1/1/2019 0:23:22,10,21,7.559999924,31599.7,4908.1,31602.9,4901.4,31594.346,4903.224,31573.7491,4906.979216
1/1/2019 0:23:35,0,3,108000000,31989.8,4169.8,31987.2,4170.2,31973.988,4167.109,31640.06326,4165.519647
1/1/2019 0:23:38,32,36,4.049999987,31887.6,4226.8,31868.8,4235.2,31889.758,4217.9053,31690.72211,4226.909467
1/1/2019 0:23:48,7,16,8.228571311,32702,5184,32689,5184.4,32696.65,5178.979,32649.2711,5151.464411
1/1/2019 0:23:55,0,65,2340000000,32678,5189.7,32665.1,5169.5,32759.408,5186.509,34023.72309,4676.144212
1/1/2019 0:23:57,1,6,21.59999784,32330.7,5246.3,32331.3,5248.4,32317.584,5243.7856,32393.61693,5163.712684
1/1/2019 0:24:23,1,11,39.59999604,32103.6,4162,32095.2,4161.3,32092.566,4157.7793,31892.72342,4218.840347
